Date,Low,High,Adj Close,Volume
2020-07-01,1409.819946,1443.0,1438.040039,1775200
2020-07-02,1446.420044,1482.949951,1464.699951,1859100
2020-07-06,1472.859985,1506.589966,1495.699951,1564000
2020-07-07,1483.550049,1516.800049,1485.180054,1458200
2020-07-08,1485.630005,1505.880005,1496.0,1249700
2020-07-09,1488.084961,1522.719971,1510.98999,1423300
2020-07-10,1496.540039,1543.829956,1541.73999,1856300
2020-07-13,1505.243042,1577.131958,1511.339966,1846400
2020-07-14,1483.5,1522.949951,1520.579956,1585000
2020-07-15,1498.0,1535.329956,1513.640015,1610700
2020-07-16,1486.310059,1518.689941,1518.0,1519300
2020-07-17,1498.420044,1523.439941,1515.550049,1456700
2020-07-20,1503.599976,1570.290039,1565.719971,1557300
2020-07-21,1554.280029,1586.98999,1558.420044,1218600
2020-07-22,1546.099976,1570.0,1568.48999,932000
2020-07-23,1507.391968,1571.869995,1515.680054,1627600
2020-07-24,1488.400024,1517.635986,1511.869995,1544000
2020-07-27,1515.209961,1540.969971,1530.199951,1246000
2020-07-28,1497.660034,1526.47998,1500.339966,1702200
2020-07-29,1501.329956,1531.251953,1522.02002,1106500
2020-07-30,1492.219971,1537.869995,1531.449951,1671400
2020-07-31,1454.030029,1508.949951,1482.959961,3439900
