Date,Low,High,Adj Close,Volume
2020-06-01,1418.0,1437.959961,1431.819946,1217100
2020-06-02,1418.829956,1439.609985,1439.219971,1278100
2020-06-03,1429.7769779999999,1446.552002,1436.380005,1256200
2020-06-04,1404.72998,1438.959961,1412.180054,1484300
2020-06-05,1406.0,1445.050049,1438.390015,1734900
2020-06-08,1422.339966,1447.98999,1446.609985,1404200
2020-06-09,1443.209961,1468.0,1456.160034,1409200
2020-06-10,1456.27002,1474.259033,1465.849976,1525200
2020-06-11,1402.0,1454.474976,1403.839966,1991300
2020-06-12,1386.02002,1437.0,1413.180054,1944200
2020-06-15,1387.920044,1424.800049,1419.849976,1503900
2020-06-16,1425.900024,1455.02002,1442.719971,1709200
2020-06-17,1431.380005,1460.0,1451.119995,1548300
2020-06-18,1427.01001,1451.410034,1435.959961,1581900
2020-06-19,1421.349976,1447.800049,1431.719971,3157900
2020-06-22,1423.209961,1452.75,1451.859985,1542400
2020-06-23,1445.23999,1475.94104,1464.410034,1429800
2020-06-24,1429.75,1475.420044,1431.969971,1756000
2020-06-25,1420.0,1442.900024,1441.329956,1230500
2020-06-26,1351.98999,1433.449951,1359.900024,4267700
2020-06-29,1347.01001,1395.599976,1394.969971,1810200
2020-06-30,1383.959961,1418.650024,1413.609985,2042400
